id,SAL_CODE_2021,SAL_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
"14250","60126",Cooee,"6",Tasmania,AUS,Australia,1.7346,http://linked.data.gov.au/dataset/asgsed3/SAL/60126
"14251","60127",Copping,"6",Tasmania,AUS,Australia,46.5588,http://linked.data.gov.au/dataset/asgsed3/SAL/60127
"14252","60128",Corinna,"6",Tasmania,AUS,Australia,0.0048,http://linked.data.gov.au/dataset/asgsed3/SAL/60128
"14253","60129",Cornwall (Tas.),"6",Tasmania,AUS,Australia,5.4174,http://linked.data.gov.au/dataset/asgsed3/SAL/60129
"14254","60130",Couta Rocks,"6",Tasmania,AUS,Australia,12.2736,http://linked.data.gov.au/dataset/asgsed3/SAL/60130
"14255","60131",Cowrie Point,"6",Tasmania,AUS,Australia,2.7653,http://linked.data.gov.au/dataset/asgsed3/SAL/60131
"14256","60132",Crabtree,"6",Tasmania,AUS,Australia,28.6704,http://linked.data.gov.au/dataset/asgsed3/SAL/60132
"14257","60133",Cradle Mountain,"6",Tasmania,AUS,Australia,791.3686,http://linked.data.gov.au/dataset/asgsed3/SAL/60133
"14258","60134",Cradoc,"6",Tasmania,AUS,Australia,20.9461,http://linked.data.gov.au/dataset/asgsed3/SAL/60134
"14259","60135",Cramps Bay,"6",Tasmania,AUS,Australia,1.971,http://linked.data.gov.au/dataset/asgsed3/SAL/60135
"14260","60136",Cranbrook (Tas.),"6",Tasmania,AUS,Australia,188.8707,http://linked.data.gov.au/dataset/asgsed3/SAL/60136
"14261","60137",Crayfish Creek,"6",Tasmania,AUS,Australia,1.7102,http://linked.data.gov.au/dataset/asgsed3/SAL/60137
"14262","60138",Cremorne (Tas.),"6",Tasmania,AUS,Australia,2.2327,http://linked.data.gov.au/dataset/asgsed3/SAL/60138
"14263","60139",Cressy (Tas.),"6",Tasmania,AUS,Australia,589.5097,http://linked.data.gov.au/dataset/asgsed3/SAL/60139
"14264","60140",Cuckoo,"6",Tasmania,AUS,Australia,45.8331,http://linked.data.gov.au/dataset/asgsed3/SAL/60140
"14265","60141",Cuprona,"6",Tasmania,AUS,Australia,16.5649,http://linked.data.gov.au/dataset/asgsed3/SAL/60141
"14266","60142",Currie,"6",Tasmania,AUS,Australia,11.1508,http://linked.data.gov.au/dataset/asgsed3/SAL/60142
"14267","60143",Cygnet,"6",Tasmania,AUS,Australia,57.0119,http://linked.data.gov.au/dataset/asgsed3/SAL/60143
"14268","60144",Dairy Plains,"6",Tasmania,AUS,Australia,31.8262,http://linked.data.gov.au/dataset/asgsed3/SAL/60144
"14269","60145",Deddington,"6",Tasmania,AUS,Australia,279.9833,http://linked.data.gov.au/dataset/asgsed3/SAL/60145
"14270","60146",Dee,"6",Tasmania,AUS,Australia,118.511,http://linked.data.gov.au/dataset/asgsed3/SAL/60146
"14271","60147",Deep Bay,"6",Tasmania,AUS,Australia,14.5867,http://linked.data.gov.au/dataset/asgsed3/SAL/60147
"14272","60148",Deloraine,"6",Tasmania,AUS,Australia,90.1301,http://linked.data.gov.au/dataset/asgsed3/SAL/60148
"14273","60149",Dennes Point,"6",Tasmania,AUS,Australia,0.6885,http://linked.data.gov.au/dataset/asgsed3/SAL/60149
"14274","60150",Derby (Tas.),"6",Tasmania,AUS,Australia,77.8465,http://linked.data.gov.au/dataset/asgsed3/SAL/60150
"14275","60151",Derwent Bridge,"6",Tasmania,AUS,Australia,96.5643,http://linked.data.gov.au/dataset/asgsed3/SAL/60151
"14276","60152",Derwent Park,"6",Tasmania,AUS,Australia,1.6781,http://linked.data.gov.au/dataset/asgsed3/SAL/60152
"14277","60153",Detention,"6",Tasmania,AUS,Australia,1.2668,http://linked.data.gov.au/dataset/asgsed3/SAL/60153
"14278","60154",Deviot,"6",Tasmania,AUS,Australia,10.6584,http://linked.data.gov.au/dataset/asgsed3/SAL/60154
"14279","60155",Devon Hills,"6",Tasmania,AUS,Australia,4.4645,http://linked.data.gov.au/dataset/asgsed3/SAL/60155
"14280","60156",Devonport,"6",Tasmania,AUS,Australia,10.2899,http://linked.data.gov.au/dataset/asgsed3/SAL/60156
"14281","60157",Dilston,"6",Tasmania,AUS,Australia,41.2504,http://linked.data.gov.au/dataset/asgsed3/SAL/60157
"14282","60158",Doctors Point,"6",Tasmania,AUS,Australia,1.5258,http://linked.data.gov.au/dataset/asgsed3/SAL/60158
"14283","60159",Doctors Rocks,"6",Tasmania,AUS,Australia,6.6385,http://linked.data.gov.au/dataset/asgsed3/SAL/60159
"14284","60160",Dodges Ferry,"6",Tasmania,AUS,Australia,6.425,http://linked.data.gov.au/dataset/asgsed3/SAL/60160
"14285","60161",Dolphin Sands,"6",Tasmania,AUS,Australia,18.1549,http://linked.data.gov.au/dataset/asgsed3/SAL/60161
"14286","60162",Don,"6",Tasmania,AUS,Australia,12.6058,http://linked.data.gov.au/dataset/asgsed3/SAL/60162
"14287","60163",Douglas River,"6",Tasmania,AUS,Australia,16.3339,http://linked.data.gov.au/dataset/asgsed3/SAL/60163
"14288","60164",Douglas-Apsley,"6",Tasmania,AUS,Australia,187.9837,http://linked.data.gov.au/dataset/asgsed3/SAL/60164
"14289","60165",Dover,"6",Tasmania,AUS,Australia,48.2803,http://linked.data.gov.au/dataset/asgsed3/SAL/60165
"14290","60166",Downlands,"6",Tasmania,AUS,Australia,0.4177,http://linked.data.gov.au/dataset/asgsed3/SAL/60166
"14291","60167",Dowsing Point,"6",Tasmania,AUS,Australia,0.5732,http://linked.data.gov.au/dataset/asgsed3/SAL/60167
"14292","60168",Dromedary (Tas.),"6",Tasmania,AUS,Australia,48.9922,http://linked.data.gov.au/dataset/asgsed3/SAL/60168
"14293","60169",Dulcot,"6",Tasmania,AUS,Australia,3.6991,http://linked.data.gov.au/dataset/asgsed3/SAL/60169
"14294","60170",Dunalley,"6",Tasmania,AUS,Australia,85.3056,http://linked.data.gov.au/dataset/asgsed3/SAL/60170
"14295","60171",Dunorlan,"6",Tasmania,AUS,Australia,28.041,http://linked.data.gov.au/dataset/asgsed3/SAL/60171
"14296","60172",Dynnyrne,"6",Tasmania,AUS,Australia,1.5241,http://linked.data.gov.au/dataset/asgsed3/SAL/60172
"14297","60173",Dysart (Tas.),"6",Tasmania,AUS,Australia,90.2901,http://linked.data.gov.au/dataset/asgsed3/SAL/60173
"14298","60174",Eaglehawk Neck,"6",Tasmania,AUS,Australia,51.4124,http://linked.data.gov.au/dataset/asgsed3/SAL/60174
"14299","60175",East Cam,"6",Tasmania,AUS,Australia,9.5185,http://linked.data.gov.au/dataset/asgsed3/SAL/60175
"14300","60176",East Devonport,"6",Tasmania,AUS,Australia,12.1409,http://linked.data.gov.au/dataset/asgsed3/SAL/60176
"14301","60177",East Launceston,"6",Tasmania,AUS,Australia,1.0125,http://linked.data.gov.au/dataset/asgsed3/SAL/60177
"14302","60178",East Ridgley,"6",Tasmania,AUS,Australia,17.0859,http://linked.data.gov.au/dataset/asgsed3/SAL/60178
"14303","60179",Eddystone,"6",Tasmania,AUS,Australia,13.3074,http://linked.data.gov.au/dataset/asgsed3/SAL/60179
"14304","60180",Edgcumbe Beach,"6",Tasmania,AUS,Australia,2.3798,http://linked.data.gov.au/dataset/asgsed3/SAL/60180
"14305","60181",Edith Creek,"6",Tasmania,AUS,Australia,48.348,http://linked.data.gov.au/dataset/asgsed3/SAL/60181
"14306","60182",Egg Lagoon,"6",Tasmania,AUS,Australia,70.1398,http://linked.data.gov.au/dataset/asgsed3/SAL/60182
"14307","60183",Eggs And Bacon Bay,"6",Tasmania,AUS,Australia,1.2397,http://linked.data.gov.au/dataset/asgsed3/SAL/60183
"14308","60184",Elderslie (Tas.),"6",Tasmania,AUS,Australia,76.7756,http://linked.data.gov.au/dataset/asgsed3/SAL/60184
"14309","60185",Electrona,"6",Tasmania,AUS,Australia,1.4111,http://linked.data.gov.au/dataset/asgsed3/SAL/60185
"14310","60186",Elizabeth Town,"6",Tasmania,AUS,Australia,51.2928,http://linked.data.gov.au/dataset/asgsed3/SAL/60186
"14311","60187",Ellendale (Tas.),"6",Tasmania,AUS,Australia,159.0454,http://linked.data.gov.au/dataset/asgsed3/SAL/60187
"14312","60188",Elliott (Tas.),"6",Tasmania,AUS,Australia,33.5953,http://linked.data.gov.au/dataset/asgsed3/SAL/60188
"14313","60189",Emita,"6",Tasmania,AUS,Australia,54.9643,http://linked.data.gov.au/dataset/asgsed3/SAL/60189
"14314","60190",Emu Heights (Tas.),"6",Tasmania,AUS,Australia,0.4526,http://linked.data.gov.au/dataset/asgsed3/SAL/60190
"14315","60191",Epping Forest,"6",Tasmania,AUS,Australia,136.3851,http://linked.data.gov.au/dataset/asgsed3/SAL/60191
"14316","60192",Erriba,"6",Tasmania,AUS,Australia,29.2025,http://linked.data.gov.au/dataset/asgsed3/SAL/60192
"14317","60193",Eugenana,"6",Tasmania,AUS,Australia,3.9559,http://linked.data.gov.au/dataset/asgsed3/SAL/60193
"14318","60194",Evandale (Tas.),"6",Tasmania,AUS,Australia,108.1325,http://linked.data.gov.au/dataset/asgsed3/SAL/60194
"14319","60195",Exeter (Tas.),"6",Tasmania,AUS,Australia,24.4562,http://linked.data.gov.au/dataset/asgsed3/SAL/60195
"14320","60196",Exton,"6",Tasmania,AUS,Australia,29.3627,http://linked.data.gov.au/dataset/asgsed3/SAL/60196
"14321","60197",Falmouth,"6",Tasmania,AUS,Australia,33.6324,http://linked.data.gov.au/dataset/asgsed3/SAL/60197
"14322","60198",Fentonbury,"6",Tasmania,AUS,Australia,17.1912,http://linked.data.gov.au/dataset/asgsed3/SAL/60198
"14323","60199",Fern Tree,"6",Tasmania,AUS,Australia,7.8544,http://linked.data.gov.au/dataset/asgsed3/SAL/60199
"14324","60200",Fingal (Tas.),"6",Tasmania,AUS,Australia,429.8468,http://linked.data.gov.au/dataset/asgsed3/SAL/60200
"14325","60201",Fitzgerald (Tas.),"6",Tasmania,AUS,Australia,8.2078,http://linked.data.gov.au/dataset/asgsed3/SAL/60201
"14326","60202",Flintstone,"6",Tasmania,AUS,Australia,0.4466,http://linked.data.gov.au/dataset/asgsed3/SAL/60202
"14327","60203",Florentine,"6",Tasmania,AUS,Australia,449.7094,http://linked.data.gov.au/dataset/asgsed3/SAL/60203
"14328","60204",Flowerdale (Tas.),"6",Tasmania,AUS,Australia,15.919,http://linked.data.gov.au/dataset/asgsed3/SAL/60204
"14329","60205",Flowerpot,"6",Tasmania,AUS,Australia,5.4883,http://linked.data.gov.au/dataset/asgsed3/SAL/60205
"14330","60206",Flowery Gully,"6",Tasmania,AUS,Australia,28.5588,http://linked.data.gov.au/dataset/asgsed3/SAL/60206
"14331","60207",Forcett,"6",Tasmania,AUS,Australia,57.9004,http://linked.data.gov.au/dataset/asgsed3/SAL/60207
"14332","60208",Forest,"6",Tasmania,AUS,Australia,44.6686,http://linked.data.gov.au/dataset/asgsed3/SAL/60208
"14333","60209",Forester,"6",Tasmania,AUS,Australia,90.0853,http://linked.data.gov.au/dataset/asgsed3/SAL/60209
"14334","60210",Fortescue (Tas.),"6",Tasmania,AUS,Australia,83.9863,http://linked.data.gov.au/dataset/asgsed3/SAL/60210
"14335","60211",Forth,"6",Tasmania,AUS,Australia,34.4741,http://linked.data.gov.au/dataset/asgsed3/SAL/60211
"14336","60212",Forthside,"6",Tasmania,AUS,Australia,13.7903,http://linked.data.gov.au/dataset/asgsed3/SAL/60212
"14337","60213",Four Mile Creek (Tas.),"6",Tasmania,AUS,Australia,30.423,http://linked.data.gov.au/dataset/asgsed3/SAL/60213
"14338","60214",Frankford,"6",Tasmania,AUS,Australia,140.6335,http://linked.data.gov.au/dataset/asgsed3/SAL/60214
"14339","60215",Franklin (Tas.),"6",Tasmania,AUS,Australia,45.7286,http://linked.data.gov.au/dataset/asgsed3/SAL/60215
"14340","60216",Freycinet,"6",Tasmania,AUS,Australia,72.1938,http://linked.data.gov.au/dataset/asgsed3/SAL/60216
"14341","60217",Friendly Beaches,"6",Tasmania,AUS,Australia,33.6407,http://linked.data.gov.au/dataset/asgsed3/SAL/60217
"14342","60218",Gagebrook,"6",Tasmania,AUS,Australia,1.345,http://linked.data.gov.au/dataset/asgsed3/SAL/60218
"14343","60219",Garden Island (Tas.),"6",Tasmania,AUS,Australia,0.571,http://linked.data.gov.au/dataset/asgsed3/SAL/60219
"14344","60220",Garden Island Creek,"6",Tasmania,AUS,Australia,37.382,http://linked.data.gov.au/dataset/asgsed3/SAL/60220
"14345","60221",Gardners Bay,"6",Tasmania,AUS,Australia,19.7448,http://linked.data.gov.au/dataset/asgsed3/SAL/60221
"14346","60222",Gawler (Tas.),"6",Tasmania,AUS,Australia,38.6522,http://linked.data.gov.au/dataset/asgsed3/SAL/60222
"14347","60223",Geeveston,"6",Tasmania,AUS,Australia,231.4011,http://linked.data.gov.au/dataset/asgsed3/SAL/60223
"14348","60224",Geilston Bay,"6",Tasmania,AUS,Australia,7.7124,http://linked.data.gov.au/dataset/asgsed3/SAL/60224
"14349","60225",George Town,"6",Tasmania,AUS,Australia,104.6574,http://linked.data.gov.au/dataset/asgsed3/SAL/60225
"14350","60226",Gladstone (Tas.),"6",Tasmania,AUS,Australia,327.9813,http://linked.data.gov.au/dataset/asgsed3/SAL/60226
"14351","60227",Glaziers Bay,"6",Tasmania,AUS,Australia,4.834,http://linked.data.gov.au/dataset/asgsed3/SAL/60227
"14352","60228",Glebe (Tas.),"6",Tasmania,AUS,Australia,0.1645,http://linked.data.gov.au/dataset/asgsed3/SAL/60228
"14353","60229",Glen Huon,"6",Tasmania,AUS,Australia,62.0181,http://linked.data.gov.au/dataset/asgsed3/SAL/60229
"14354","60230",Glendevie,"6",Tasmania,AUS,Australia,11.2356,http://linked.data.gov.au/dataset/asgsed3/SAL/60230
"14355","60231",Glenfern (Tas.),"6",Tasmania,AUS,Australia,41.5571,http://linked.data.gov.au/dataset/asgsed3/SAL/60231
"14356","60232",Glengarry (Tas.),"6",Tasmania,AUS,Australia,48.8161,http://linked.data.gov.au/dataset/asgsed3/SAL/60232
"14357","60233",Glenlusk,"6",Tasmania,AUS,Australia,7.2891,http://linked.data.gov.au/dataset/asgsed3/SAL/60233
"14358","60234",Glenora,"6",Tasmania,AUS,Australia,18.2261,http://linked.data.gov.au/dataset/asgsed3/SAL/60234
"14359","60235",Glenorchy (Tas.),"6",Tasmania,AUS,Australia,10.3725,http://linked.data.gov.au/dataset/asgsed3/SAL/60235
"14360","60236",Golconda,"6",Tasmania,AUS,Australia,53.114,http://linked.data.gov.au/dataset/asgsed3/SAL/60236
"14361","60237",Golden Valley,"6",Tasmania,AUS,Australia,73.5625,http://linked.data.gov.au/dataset/asgsed3/SAL/60237
"14362","60238",Goodwood (Tas.),"6",Tasmania,AUS,Australia,0.5399,http://linked.data.gov.au/dataset/asgsed3/SAL/60238
"14363","60239",Gordon (Tas.),"6",Tasmania,AUS,Australia,19.3204,http://linked.data.gov.au/dataset/asgsed3/SAL/60239
"14364","60240",Gormanston,"6",Tasmania,AUS,Australia,68.8166,http://linked.data.gov.au/dataset/asgsed3/SAL/60240
"14365","60241",Goshen,"6",Tasmania,AUS,Australia,163.9413,http://linked.data.gov.au/dataset/asgsed3/SAL/60241
"14366","60242",Goulds Country,"6",Tasmania,AUS,Australia,80.8014,http://linked.data.gov.au/dataset/asgsed3/SAL/60242
"14367","60243",Gowrie Park,"6",Tasmania,AUS,Australia,10.8754,http://linked.data.gov.au/dataset/asgsed3/SAL/60243
"14368","60244",Granton,"6",Tasmania,AUS,Australia,25.3625,http://linked.data.gov.au/dataset/asgsed3/SAL/60244
"14369","60245",Granville Harbour,"6",Tasmania,AUS,Australia,46.6432,http://linked.data.gov.au/dataset/asgsed3/SAL/60245
"14370","60246",Grasstree Hill,"6",Tasmania,AUS,Australia,11.0515,http://linked.data.gov.au/dataset/asgsed3/SAL/60246
"14371","60247",Grassy,"6",Tasmania,AUS,Australia,13.9864,http://linked.data.gov.au/dataset/asgsed3/SAL/60247
"14372","60248",Gravelly Beach,"6",Tasmania,AUS,Australia,5.9926,http://linked.data.gov.au/dataset/asgsed3/SAL/60248
"14373","60249",Gray (Tas.),"6",Tasmania,AUS,Australia,33.5861,http://linked.data.gov.au/dataset/asgsed3/SAL/60249
"14374","60250",Great Bay,"6",Tasmania,AUS,Australia,15.8017,http://linked.data.gov.au/dataset/asgsed3/SAL/60250
"14375","60251",Greens Beach,"6",Tasmania,AUS,Australia,15.3147,http://linked.data.gov.au/dataset/asgsed3/SAL/60251
"14376","60252",Gretna,"6",Tasmania,AUS,Australia,126.435,http://linked.data.gov.au/dataset/asgsed3/SAL/60252
"14377","60253",Grindelwald,"6",Tasmania,AUS,Australia,5.9171,http://linked.data.gov.au/dataset/asgsed3/SAL/60253
"14378","60254",Grove,"6",Tasmania,AUS,Australia,20.1735,http://linked.data.gov.au/dataset/asgsed3/SAL/60254
"14379","60255",Guildford (Tas.),"6",Tasmania,AUS,Australia,587.1495,http://linked.data.gov.au/dataset/asgsed3/SAL/60255
"14380","60256",Gunns Plains,"6",Tasmania,AUS,Australia,70.2843,http://linked.data.gov.au/dataset/asgsed3/SAL/60256
"14381","60257",Hadspen,"6",Tasmania,AUS,Australia,10.6892,http://linked.data.gov.au/dataset/asgsed3/SAL/60257
"14382","60258",Hagley,"6",Tasmania,AUS,Australia,64.5529,http://linked.data.gov.au/dataset/asgsed3/SAL/60258
"14383","60259",Hamilton (Tas.),"6",Tasmania,AUS,Australia,129.069,http://linked.data.gov.au/dataset/asgsed3/SAL/60259
"14384","60260",Hampshire,"6",Tasmania,AUS,Australia,213.4601,http://linked.data.gov.au/dataset/asgsed3/SAL/60260
"14385","60261",Harford,"6",Tasmania,AUS,Australia,79.1767,http://linked.data.gov.au/dataset/asgsed3/SAL/60261
"14386","60262",Hastings (Tas.),"6",Tasmania,AUS,Australia,43.9349,http://linked.data.gov.au/dataset/asgsed3/SAL/60262
"14387","60263",Havenview,"6",Tasmania,AUS,Australia,3.1487,http://linked.data.gov.au/dataset/asgsed3/SAL/60263
"14388","60264",Hawley Beach,"6",Tasmania,AUS,Australia,4.7475,http://linked.data.gov.au/dataset/asgsed3/SAL/60264
"14389","60265",Hayes,"6",Tasmania,AUS,Australia,21.9457,http://linked.data.gov.au/dataset/asgsed3/SAL/60265
"14390","60266",Hellyer,"6",Tasmania,AUS,Australia,7.4844,http://linked.data.gov.au/dataset/asgsed3/SAL/60266
"14391","60267",Henrietta,"6",Tasmania,AUS,Australia,35.2794,http://linked.data.gov.au/dataset/asgsed3/SAL/60267
"14392","60268",Herdsmans Cove,"6",Tasmania,AUS,Australia,0.9166,http://linked.data.gov.au/dataset/asgsed3/SAL/60268
"14393","60269",Hermitage,"6",Tasmania,AUS,Australia,87.5229,http://linked.data.gov.au/dataset/asgsed3/SAL/60269
"14394","60270",Herrick,"6",Tasmania,AUS,Australia,19.3758,http://linked.data.gov.au/dataset/asgsed3/SAL/60270
"14395","60271",Heybridge,"6",Tasmania,AUS,Australia,6.4788,http://linked.data.gov.au/dataset/asgsed3/SAL/60271
"14396","60272",Highclere,"6",Tasmania,AUS,Australia,42.3137,http://linked.data.gov.au/dataset/asgsed3/SAL/60272
"14397","60273",Highcroft,"6",Tasmania,AUS,Australia,12.5638,http://linked.data.gov.au/dataset/asgsed3/SAL/60273
"14398","60274",Hillcrest (Tas.),"6",Tasmania,AUS,Australia,0.7036,http://linked.data.gov.au/dataset/asgsed3/SAL/60274
"14399","60275",Hillwood,"6",Tasmania,AUS,Australia,31.065,http://linked.data.gov.au/dataset/asgsed3/SAL/60275
"14400","60276",Hobart,"6",Tasmania,AUS,Australia,2.2581,http://linked.data.gov.au/dataset/asgsed3/SAL/60276
"14401","60277",Hollow Tree,"6",Tasmania,AUS,Australia,118.2579,http://linked.data.gov.au/dataset/asgsed3/SAL/60277
"14402","60278",Holwell,"6",Tasmania,AUS,Australia,30.938,http://linked.data.gov.au/dataset/asgsed3/SAL/60278
"14403","60279",Honeywood,"6",Tasmania,AUS,Australia,7.3321,http://linked.data.gov.au/dataset/asgsed3/SAL/60279
"14404","60280",Howden,"6",Tasmania,AUS,Australia,3.9684,http://linked.data.gov.au/dataset/asgsed3/SAL/60280
"14405","60281",Howrah,"6",Tasmania,AUS,Australia,7.43,http://linked.data.gov.au/dataset/asgsed3/SAL/60281
"14406","60282",Howth,"6",Tasmania,AUS,Australia,3.8992,http://linked.data.gov.au/dataset/asgsed3/SAL/60282
"14407","60283",Huntingfield,"6",Tasmania,AUS,Australia,3.254,http://linked.data.gov.au/dataset/asgsed3/SAL/60283
"14408","60284",Huon Island,"6",Tasmania,AUS,Australia,0.4705,http://linked.data.gov.au/dataset/asgsed3/SAL/60284
"14409","60285",Huonville,"6",Tasmania,AUS,Australia,37.9766,http://linked.data.gov.au/dataset/asgsed3/SAL/60285
"14410","60286",Ida Bay,"6",Tasmania,AUS,Australia,6.8128,http://linked.data.gov.au/dataset/asgsed3/SAL/60286
"14411","60287",Interlaken,"6",Tasmania,AUS,Australia,268.4168,http://linked.data.gov.au/dataset/asgsed3/SAL/60287
"14412","60288",Invermay (Tas.),"6",Tasmania,AUS,Australia,4.0281,http://linked.data.gov.au/dataset/asgsed3/SAL/60288
"14413","60289",Irishtown (Tas.),"6",Tasmania,AUS,Australia,33.6992,http://linked.data.gov.au/dataset/asgsed3/SAL/60289
"14414","60290",Jackeys Marsh,"6",Tasmania,AUS,Australia,52.7996,http://linked.data.gov.au/dataset/asgsed3/SAL/60290
"14415","60291",Jericho (Tas.),"6",Tasmania,AUS,Australia,91.5172,http://linked.data.gov.au/dataset/asgsed3/SAL/60291
"14416","60292",Jetsonville,"6",Tasmania,AUS,Australia,55.1267,http://linked.data.gov.au/dataset/asgsed3/SAL/60292
"14417","60293",Judbury,"6",Tasmania,AUS,Australia,119.7954,http://linked.data.gov.au/dataset/asgsed3/SAL/60293
"14418","60294",Kamona,"6",Tasmania,AUS,Australia,29.8555,http://linked.data.gov.au/dataset/asgsed3/SAL/60294
"14419","60295",Kaoota,"6",Tasmania,AUS,Australia,19.212,http://linked.data.gov.au/dataset/asgsed3/SAL/60295
"14420","60296",Karanja,"6",Tasmania,AUS,Australia,0.4388,http://linked.data.gov.au/dataset/asgsed3/SAL/60296
"14421","60297",Karoola,"6",Tasmania,AUS,Australia,32.1779,http://linked.data.gov.au/dataset/asgsed3/SAL/60297
"14422","60298",Kayena,"6",Tasmania,AUS,Australia,10.3306,http://linked.data.gov.au/dataset/asgsed3/SAL/60298
"14423","60299",Kellevie,"6",Tasmania,AUS,Australia,62.1658,http://linked.data.gov.au/dataset/asgsed3/SAL/60299
